season,round,raceId,circuitId,driverId,constructorId,grid,position,positionText,points,laps,status,timeMillis,time
2007,17,Brazilian Grand Prix 2007,interlagos,nakajima,williams,19,10,10,0.0,70,+1 Lap,,
2007,17,Brazilian Grand Prix 2007,interlagos,ralf_schumacher,toyota,15,11,11,0.0,70,+1 Lap,,
2007,17,Brazilian Grand Prix 2007,interlagos,sato,super_aguri,18,12,12,0.0,69,+2 Laps,,
2007,17,Brazilian Grand Prix 2007,interlagos,liuzzi,toro_rosso,14,13,13,0.0,69,+2 Laps,,
2007,17,Brazilian Grand Prix 2007,interlagos,davidson,super_aguri,20,14,14,0.0,68,+3 Laps,,
2007,17,Brazilian Grand Prix 2007,interlagos,sutil,spyker,21,15,R,0.0,43,Brakes,,
2007,17,Brazilian Grand Prix 2007,interlagos,barrichello,honda,11,16,R,0.0,40,Engine,,
2007,17,Brazilian Grand Prix 2007,interlagos,kovalainen,renault,17,17,R,0.0,35,Accident,,
2007,17,Brazilian Grand Prix 2007,interlagos,vettel,toro_rosso,13,18,R,0.0,34,Hydraulics,,
2007,17,Brazilian Grand Prix 2007,interlagos,button,honda,16,19,R,0.0,20,Engine,,
2007,17,Brazilian Grand Prix 2007,interlagos,webber,red_bull,5,20,R,0.0,14,Gearbox,,
2007,17,Brazilian Grand Prix 2007,interlagos,yamamoto,spyker,22,21,R,0.0,2,Collision,,
2007,17,Brazilian Grand Prix 2007,interlagos,fisichella,renault,12,22,R,0.0,2,Collision,,
2008,1,Australian Grand Prix 2008,albert_park,hamilton,mclaren,1,1,1,10.0,58,Finished,5690616,1:34:50.616
2008,1,Australian Grand Prix 2008,albert_park,heidfeld,bmw_sauber,5,2,2,8.0,58,Finished,5696094,+5.478
2008,1,Australian Grand Prix 2008,albert_park,rosberg,williams,7,3,3,6.0,58,Finished,5698779,+8.163
2008,1,Australian Grand Prix 2008,albert_park,alonso,renault,11,4,4,5.0,58,Finished,5707797,+17.181
2008,1,Australian Grand Prix 2008,albert_park,kovalainen,mclaren,3,5,5,4.0,58,Finished,5708630,+18.014
2008,1,Australian Grand Prix 2008,albert_park,nakajima,williams,13,6,6,3.0,57,+1 Lap,,
2008,1,Australian Grand Prix 2008,albert_park,bourdais,toro_rosso,17,7,7,2.0,55,Engine,,
2008,1,Australian Grand Prix 2008,albert_park,raikkonen,ferrari,15,8,8,1.0,53,Engine,,
2008,1,Australian Grand Prix 2008,albert_park,kubica,bmw_sauber,2,9,R,0.0,47,Collision,,
2008,1,Australian Grand Prix 2008,albert_park,glock,toyota,18,10,R,0.0,43,Accident,,
2008,1,Australian Grand Prix 2008,albert_park,sato,super_aguri,19,11,R,0.0,32,Transmission,,
2008,1,Australian Grand Prix 2008,albert_park,piquet_jr,renault,20,12,R,0.0,30,Clutch,,
2008,1,Australian Grand Prix 2008,albert_park,massa,ferrari,4,13,R,0.0,29,Engine,,
2008,1,Australian Grand Prix 2008,albert_park,coulthard,red_bull,8,14,R,0.0,25,Collision,,
2008,1,Australian Grand Prix 2008,albert_park,trulli,toyota,6,15,R,0.0,19,Electrical,,
2008,1,Australian Grand Prix 2008,albert_park,sutil,force_india,22,16,R,0.0,8,Hydraulics,,
2008,1,Australian Grand Prix 2008,albert_park,webber,red_bull,14,17,R,0.0,0,Collision,,
2008,1,Australian Grand Prix 2008,albert_park,button,honda,12,18,R,0.0,0,Collision,,
2008,1,Australian Grand Prix 2008,albert_park,davidson,super_aguri,21,19,R,0.0,0,Collision,,
2008,1,Australian Grand Prix 2008,albert_park,vettel,toro_rosso,9,20,R,0.0,0,Collision,,
2008,1,Australian Grand Prix 2008,albert_park,fisichella,force_india,16,21,R,0.0,0,Collision,,
2008,1,Australian Grand Prix 2008,albert_park,barrichello,honda,10,22,D,0.0,58,Disqualified,,
2008,2,Malaysian Grand Prix 2008,sepang,raikkonen,ferrari,2,1,1,10.0,56,Finished,5478555,1:31:18.555
2008,2,Malaysian Grand Prix 2008,sepang,kubica,bmw_sauber,4,2,2,8.0,56,Finished,5498125,+19.570
2008,2,Malaysian Grand Prix 2008,sepang,kovalainen,mclaren,8,3,3,6.0,56,Finished,5517005,+38.450
2008,2,Malaysian Grand Prix 2008,sepang,trulli,toyota,3,4,4,5.0,56,Finished,5524387,+45.832
2008,2,Malaysian Grand Prix 2008,sepang,hamilton,mclaren,9,5,5,4.0,56,Finished,5525103,+46.548
2008,2,Malaysian Grand Prix 2008,sepang,heidfeld,bmw_sauber,5,6,6,3.0,56,Finished,5528388,+49.833
2008,2,Malaysian Grand Prix 2008,sepang,webber,red_bull,6,7,7,2.0,56,Finished,5546685,+1:08.130
2008,2,Malaysian Grand Prix 2008,sepang,alonso,renault,7,8,8,1.0,56,Finished,5548596,+1:10.041
2008,2,Malaysian Grand Prix 2008,sepang,coulthard,red_bull,12,9,9,0.0,56,Finished,5554775,+1:16.220
2008,2,Malaysian Grand Prix 2008,sepang,button,honda,11,10,10,0.0,56,Finished,5564769,+1:26.214
2008,2,Malaysian Grand Prix 2008,sepang,piquet_jr,renault,13,11,11,0.0,56,Finished,5570757,+1:32.202
2008,2,Malaysian Grand Prix 2008,sepang,fisichella,force_india,17,12,12,0.0,55,+1 Lap,,
2008,2,Malaysian Grand Prix 2008,sepang,barrichello,honda,14,13,13,0.0,55,+1 Lap,,
2008,2,Malaysian Grand Prix 2008,sepang,rosberg,williams,16,14,14,0.0,55,+1 Lap,,
2008,2,Malaysian Grand Prix 2008,sepang,davidson,super_aguri,21,15,15,0.0,55,+1 Lap,,
2008,2,Malaysian Grand Prix 2008,sepang,sato,super_aguri,19,16,16,0.0,54,+2 Laps,,
2008,2,Malaysian Grand Prix 2008,sepang,nakajima,williams,22,17,17,0.0,54,+2 Laps,,
2008,2,Malaysian Grand Prix 2008,sepang,vettel,toro_rosso,15,18,R,0.0,39,Engine,,
2008,2,Malaysian Grand Prix 2008,sepang,massa,ferrari,1,19,R,0.0,30,Spun off,,
2008,2,Malaysian Grand Prix 2008,sepang,sutil,force_india,20,20,R,0.0,5,Hydraulics,,
2008,2,Malaysian Grand Prix 2008,sepang,glock,toyota,10,21,R,0.0,1,Collision,,
2008,2,Malaysian Grand Prix 2008,sepang,bourdais,toro_rosso,18,22,R,0.0,0,Spun off,,
2008,3,Bahrain Grand Prix 2008,bahrain,massa,ferrari,2,1,1,10.0,57,Finished,5466970,1:31:06.970
2008,3,Bahrain Grand Prix 2008,bahrain,raikkonen,ferrari,4,2,2,8.0,57,Finished,5470309,+3.339
2008,3,Bahrain Grand Prix 2008,bahrain,kubica,bmw_sauber,1,3,3,6.0,57,Finished,5471968,+4.998
2008,3,Bahrain Grand Prix 2008,bahrain,heidfeld,bmw_sauber,6,4,4,5.0,57,Finished,5475379,+8.409
2008,3,Bahrain Grand Prix 2008,bahrain,kovalainen,mclaren,5,5,5,4.0,57,Finished,5493759,+26.789
2008,3,Bahrain Grand Prix 2008,bahrain,trulli,toyota,7,6,6,3.0,57,Finished,5508284,+41.314
2008,3,Bahrain Grand Prix 2008,bahrain,webber,red_bull,11,7,7,2.0,57,Finished,5512443,+45.473
2008,3,Bahrain Grand Prix 2008,bahrain,rosberg,williams,8,8,8,1.0,57,Finished,5522859,+55.889
2008,3,Bahrain Grand Prix 2008,bahrain,glock,toyota,13,9,9,0.0,57,Finished,5536470,+1:09.500
2008,3,Bahrain Grand Prix 2008,bahrain,alonso,renault,10,10,10,0.0,57,Finished,5544151,+1:17.181
2008,3,Bahrain Grand Prix 2008,bahrain,barrichello,honda,12,11,11,0.0,57,Finished,5544832,+1:17.862
2008,3,Bahrain Grand Prix 2008,bahrain,fisichella,force_india,18,12,12,0.0,56,+1 Lap,,
2008,3,Bahrain Grand Prix 2008,bahrain,hamilton,mclaren,3,13,13,0.0,56,+1 Lap,,
2008,3,Bahrain Grand Prix 2008,bahrain,nakajima,williams,16,14,14,0.0,56,+1 Lap,,
2008,3,Bahrain Grand Prix 2008,bahrain,bourdais,toro_rosso,15,15,15,0.0,56,+1 Lap,,
2008,3,Bahrain Grand Prix 2008,bahrain,davidson,super_aguri,21,16,16,0.0,56,+1 Lap,,
2008,3,Bahrain Grand Prix 2008,bahrain,sato,super_aguri,22,17,17,0.0,56,+1 Lap,,
2008,3,Bahrain Grand Prix 2008,bahrain,coulthard,red_bull,17,18,18,0.0,56,+1 Lap,,
2008,3,Bahrain Grand Prix 2008,bahrain,sutil,force_india,20,19,19,0.0,56,+2 Laps,,
2008,3,Bahrain Grand Prix 2008,bahrain,piquet_jr,renault,14,20,R,0.0,40,Gearbox,,
2008,3,Bahrain Grand Prix 2008,bahrain,button,honda,9,21,R,0.0,19,Collision,,
2008,3,Bahrain Grand Prix 2008,bahrain,vettel,toro_rosso,19,22,R,0.0,0,Engine,,
2008,4,Spanish Grand Prix 2008,catalunya,raikkonen,ferrari,1,1,1,10.0,66,Finished,5899051,1:38:19.051
2008,4,Spanish Grand Prix 2008,catalunya,massa,ferrari,3,2,2,8.0,66,Finished,5902279,+3.228
2008,4,Spanish Grand Prix 2008,catalunya,hamilton,mclaren,5,3,3,6.0,66,Finished,5903238,+4.187
2008,4,Spanish Grand Prix 2008,catalunya,kubica,bmw_sauber,4,4,4,5.0,66,Finished,5904745,+5.694
2008,4,Spanish Grand Prix 2008,catalunya,webber,red_bull,7,5,5,4.0,66,Finished,5934989,+35.938
2008,4,Spanish Grand Prix 2008,catalunya,button,honda,13,6,6,3.0,66,Finished,5952061,+53.010
2008,4,Spanish Grand Prix 2008,catalunya,nakajima,williams,12,7,7,2.0,66,Finished,5957295,+58.244
2008,4,Spanish Grand Prix 2008,catalunya,trulli,toyota,8,8,8,1.0,66,Finished,5958486,+59.435
2008,4,Spanish Grand Prix 2008,catalunya,heidfeld,bmw_sauber,9,9,9,0.0,66,Finished,5962124,+1:03.073
2008,4,Spanish Grand Prix 2008,catalunya,fisichella,force_india,19,10,10,0.0,65,+1 Lap,,
2008,4,Spanish Grand Prix 2008,catalunya,glock,toyota,14,11,11,0.0,65,+1 Lap,,
2008,4,Spanish Grand Prix 2008,catalunya,coulthard,red_bull,17,12,12,0.0,65,+1 Lap,,
2008,4,Spanish Grand Prix 2008,catalunya,sato,super_aguri,22,13,13,0.0,65,+1 Lap,,
2008,4,Spanish Grand Prix 2008,catalunya,rosberg,williams,15,14,R,0.0,41,Engine,,
2008,4,Spanish Grand Prix 2008,catalunya,alonso,renault,2,15,R,0.0,34,Engine,,
2008,4,Spanish Grand Prix 2008,catalunya,barrichello,honda,11,16,R,0.0,34,Collision,,
2008,4,Spanish Grand Prix 2008,catalunya,kovalainen,mclaren,6,17,R,0.0,21,Accident,,
2008,4,Spanish Grand Prix 2008,catalunya,davidson,super_aguri,21,18,R,0.0,8,Radiator,,
2008,4,Spanish Grand Prix 2008,catalunya,bourdais,toro_rosso,16,19,R,0.0,7,Collision,,
2008,4,Spanish Grand Prix 2008,catalunya,piquet_jr,renault,10,20,R,0.0,6,Collision,,
2008,4,Spanish Grand Prix 2008,catalunya,sutil,force_india,20,21,R,0.0,0,Collision,,
2008,4,Spanish Grand Prix 2008,catalunya,vettel,toro_rosso,18,22,R,0.0,0,Collision,,
2008,5,Turkish Grand Prix 2008,istanbul,massa,ferrari,1,1,1,10.0,58,Finished,5209451,1:26:49.451
2008,5,Turkish Grand Prix 2008,istanbul,hamilton,mclaren,3,2,2,8.0,58,Finished,5213230,+3.779
2008,5,Turkish Grand Prix 2008,istanbul,raikkonen,ferrari,4,3,3,6.0,58,Finished,5213722,+4.271
2008,5,Turkish Grand Prix 2008,istanbul,kubica,bmw_sauber,5,4,4,5.0,58,Finished,5231396,+21.945
2008,5,Turkish Grand Prix 2008,istanbul,heidfeld,bmw_sauber,9,5,5,4.0,58,Finished,5248192,+38.741
2008,5,Turkish Grand Prix 2008,istanbul,alonso,renault,7,6,6,3.0,58,Finished,5263175,+53.724
2008,5,Turkish Grand Prix 2008,istanbul,webber,red_bull,6,7,7,2.0,58,Finished,5273680,+1:04.229
2008,5,Turkish Grand Prix 2008,istanbul,rosberg,williams,11,8,8,1.0,58,Finished,5280857,+1:11.406
2008,5,Turkish Grand Prix 2008,istanbul,coulthard,red_bull,10,9,9,0.0,58,Finished,5284721,+1:15.270
2008,5,Turkish Grand Prix 2008,istanbul,trulli,toyota,8,10,10,0.0,58,Finished,5285795,+1:16.344
2008,5,Turkish Grand Prix 2008,istanbul,button,honda,13,11,11,0.0,57,+1 Lap,,
2008,5,Turkish Grand Prix 2008,istanbul,kovalainen,mclaren,2,12,12,0.0,57,+1 Lap,,
2008,5,Turkish Grand Prix 2008,istanbul,glock,toyota,15,13,13,0.0,57,+1 Lap,,
2008,5,Turkish Grand Prix 2008,istanbul,barrichello,honda,12,14,14,0.0,57,+1 Lap,,
2008,5,Turkish Grand Prix 2008,istanbul,piquet_jr,renault,17,15,15,0.0,57,+1 Lap,,
2008,5,Turkish Grand Prix 2008,istanbul,sutil,force_india,19,16,16,0.0,57,+1 Lap,,
2008,5,Turkish Grand Prix 2008,istanbul,vettel,toro_rosso,14,17,17,0.0,57,+1 Lap,,
2008,5,Turkish Grand Prix 2008,istanbul,bourdais,toro_rosso,18,18,R,0.0,24,Suspension,,
2008,5,Turkish Grand Prix 2008,istanbul,nakajima,williams,16,19,R,0.0,1,Collision,,
2008,5,Turkish Grand Prix 2008,istanbul,fisichella,force_india,20,20,R,0.0,0,Collision,,
2008,6,Monaco Grand Prix 2008,monaco,hamilton,mclaren,3,1,1,10.0,76,Finished,7242742,2:00:42.742
2008,6,Monaco Grand Prix 2008,monaco,kubica,bmw_sauber,5,2,2,8.0,76,Finished,7245806,+3.064
2008,6,Monaco Grand Prix 2008,monaco,massa,ferrari,1,3,3,6.0,76,Finished,7247553,+4.811
2008,6,Monaco Grand Prix 2008,monaco,webber,red_bull,9,4,4,5.0,76,Finished,7262037,+19.295
2008,6,Monaco Grand Prix 2008,monaco,vettel,toro_rosso,19,5,5,4.0,76,Finished,7267399,+24.657
2008,6,Monaco Grand Prix 2008,monaco,barrichello,honda,14,6,6,3.0,76,Finished,7271150,+28.408
2008,6,Monaco Grand Prix 2008,monaco,nakajima,williams,13,7,7,2.0,76,Finished,7272922,+30.180
2008,6,Monaco Grand Prix 2008,monaco,kovalainen,mclaren,4,8,8,1.0,76,Finished,7275933,+33.191
2008,6,Monaco Grand Prix 2008,monaco,raikkonen,ferrari,2,9,9,0.0,76,Finished,7276534,+33.792
2008,6,Monaco Grand Prix 2008,monaco,alonso,renault,7,10,10,0.0,75,+1 Lap,,
2008,6,Monaco Grand Prix 2008,monaco,button,honda,11,11,11,0.0,75,+1 Lap,,
2008,6,Monaco Grand Prix 2008,monaco,glock,toyota,10,12,12,0.0,75,+1 Lap,,
2008,6,Monaco Grand Prix 2008,monaco,trulli,toyota,8,13,13,0.0,75,+1 Lap,,
2008,6,Monaco Grand Prix 2008,monaco,heidfeld,bmw_sauber,12,14,14,0.0,72,+4 Laps,,
2008,6,Monaco Grand Prix 2008,monaco,sutil,force_india,18,15,R,0.0,67,Collision,,
2008,6,Monaco Grand Prix 2008,monaco,rosberg,williams,6,16,R,0.0,59,Accident,,
2008,6,Monaco Grand Prix 2008,monaco,piquet_jr,renault,17,17,R,0.0,47,Accident,,
2008,6,Monaco Grand Prix 2008,monaco,fisichella,force_india,20,18,R,0.0,36,Gearbox,,
2008,6,Monaco Grand Prix 2008,monaco,coulthard,red_bull,15,19,R,0.0,7,Accident,,
2008,6,Monaco Grand Prix 2008,monaco,bourdais,toro_rosso,16,20,R,0.0,7,Collision,,
2008,7,Canadian Grand Prix 2008,villeneuve,kubica,bmw_sauber,2,1,1,10.0,70,Finished,5784227,1:36:24.227
2008,7,Canadian Grand Prix 2008,villeneuve,heidfeld,bmw_sauber,8,2,2,8.0,70,Finished,5800722,+16.495
2008,7,Canadian Grand Prix 2008,villeneuve,coulthard,red_bull,13,3,3,6.0,70,Finished,5807579,+23.352
2008,7,Canadian Grand Prix 2008,villeneuve,glock,toyota,11,4,4,5.0,70,Finished,5826854,+42.627
2008,7,Canadian Grand Prix 2008,villeneuve,massa,ferrari,6,5,5,4.0,70,Finished,5828161,+43.934
2008,7,Canadian Grand Prix 2008,villeneuve,trulli,toyota,14,6,6,3.0,70,Finished,5832002,+47.775
2008,7,Canadian Grand Prix 2008,villeneuve,barrichello,honda,9,7,7,2.0,70,Finished,5837824,+53.597
2008,7,Canadian Grand Prix 2008,villeneuve,vettel,toro_rosso,19,8,8,1.0,70,Finished,5838347,+54.120
2008,7,Canadian Grand Prix 2008,villeneuve,kovalainen,mclaren,7,9,9,0.0,70,Finished,5838660,+54.433
2008,7,Canadian Grand Prix 2008,villeneuve,rosberg,williams,5,10,10,0.0,70,Finished,5838976,+54.749
2008,7,Canadian Grand Prix 2008,villeneuve,button,honda,20,11,11,0.0,70,Finished,5851767,+1:07.540
2008,7,Canadian Grand Prix 2008,villeneuve,webber,red_bull,10,12,12,0.0,70,Finished,5855526,+1:11.299
2008,7,Canadian Grand Prix 2008,villeneuve,bourdais,toro_rosso,18,13,13,0.0,69,+1 Lap,,
2008,7,Canadian Grand Prix 2008,villeneuve,fisichella,force_india,17,14,R,0.0,51,Spun off,,
2008,7,Canadian Grand Prix 2008,villeneuve,nakajima,williams,12,15,R,0.0,46,Accident,,
2008,7,Canadian Grand Prix 2008,villeneuve,alonso,renault,4,16,R,0.0,44,Spun off,,
2008,7,Canadian Grand Prix 2008,villeneuve,piquet_jr,renault,15,17,R,0.0,43,Brakes,,
2008,7,Canadian Grand Prix 2008,villeneuve,raikkonen,ferrari,3,18,R,0.0,19,Collision,,
2008,7,Canadian Grand Prix 2008,villeneuve,hamilton,mclaren,1,19,R,0.0,19,Collision,,
2008,7,Canadian Grand Prix 2008,villeneuve,sutil,force_india,16,20,R,0.0,13,Gearbox,,
2008,8,French Grand Prix 2008,magny_cours,massa,ferrari,2,1,1,10.0,70,Finished,5510245,1:31:50.245
2008,8,French Grand Prix 2008,magny_cours,raikkonen,ferrari,1,2,2,8.0,70,Finished,5528229,+17.984
2008,8,French Grand Prix 2008,magny_cours,trulli,toyota,4,3,3,6.0,70,Finished,5538495,+28.250
2008,8,French Grand Prix 2008,magny_cours,kovalainen,mclaren,10,4,4,5.0,70,Finished,5539174,+28.929
2008,8,French Grand Prix 2008,magny_cours,kubica,bmw_sauber,5,5,5,4.0,70,Finished,5540757,+30.512
2008,8,French Grand Prix 2008,magny_cours,webber,red_bull,6,6,6,3.0,70,Finished,5550549,+40.304
2008,8,French Grand Prix 2008,magny_cours,piquet_jr,renault,9,7,7,2.0,70,Finished,5551278,+41.033
2008,8,French Grand Prix 2008,magny_cours,alonso,renault,3,8,8,1.0,70,Finished,5553617,+43.372
2008,8,French Grand Prix 2008,magny_cours,coulthard,red_bull,7,9,9,0.0,70,Finished,5561266,+51.021
2008,8,French Grand Prix 2008,magny_cours,hamilton,mclaren,13,10,10,0.0,70,Finished,5564783,+54.538
2008,8,French Grand Prix 2008,magny_cours,glock,toyota,8,11,11,0.0,70,Finished,5567945,+57.700
2008,8,French Grand Prix 2008,magny_cours,vettel,toro_rosso,12,12,12,0.0,70,Finished,5568310,+58.065
2008,8,French Grand Prix 2008,magny_cours,heidfeld,bmw_sauber,11,13,13,0.0,70,Finished,5572324,+1:02.079
2008,8,French Grand Prix 2008,magny_cours,barrichello,honda,20,14,14,0.0,69,+1 Lap,,
2008,8,French Grand Prix 2008,magny_cours,nakajima,williams,15,15,15,0.0,69,+1 Lap,,
2008,8,French Grand Prix 2008,magny_cours,rosberg,williams,19,16,16,0.0,69,+1 Lap,,
2008,8,French Grand Prix 2008,magny_cours,bourdais,toro_rosso,14,17,17,0.0,69,+1 Lap,,
2008,8,French Grand Prix 2008,magny_cours,fisichella,force_india,17,18,18,0.0,69,+1 Lap,,
2008,8,French Grand Prix 2008,magny_cours,sutil,force_india,18,19,19,0.0,69,+1 Lap,,
2008,8,French Grand Prix 2008,magny_cours,button,honda,16,20,R,0.0,16,Collision,,
2008,9,British Grand Prix 2008,silverstone,hamilton,mclaren,4,1,1,10.0,60,Finished,5949440,1:39:09.440
2008,9,British Grand Prix 2008,silverstone,heidfeld,bmw_sauber,5,2,2,8.0,60,Finished,6018017,+1:08.577
2008,9,British Grand Prix 2008,silverstone,barrichello,honda,16,3,3,6.0,60,Finished,6031713,+1:22.273
2008,9,British Grand Prix 2008,silverstone,raikkonen,ferrari,3,4,4,5.0,59,+1 Lap,,
2008,9,British Grand Prix 2008,silverstone,kovalainen,mclaren,1,5,5,4.0,59,+1 Lap,,
2008,9,British Grand Prix 2008,silverstone,alonso,renault,6,6,6,3.0,59,+1 Lap,,
2008,9,British Grand Prix 2008,silverstone,trulli,toyota,14,7,7,2.0,59,+1 Lap,,
2008,9,British Grand Prix 2008,silverstone,nakajima,williams,15,8,8,1.0,59,+1 Lap,,
2008,9,British Grand Prix 2008,silverstone,rosberg,williams,20,9,9,0.0,59,+1 Lap,,
2008,9,British Grand Prix 2008,silverstone,webber,red_bull,2,10,10,0.0,59,+1 Lap,,
2008,9,British Grand Prix 2008,silverstone,bourdais,toro_rosso,13,11,11,0.0,59,+1 Lap,,
2008,9,British Grand Prix 2008,silverstone,glock,toyota,12,12,12,0.0,59,+1 Lap,,
2008,9,British Grand Prix 2008,silverstone,massa,ferrari,9,13,13,0.0,58,+2 Laps,,
2008,9,British Grand Prix 2008,silverstone,kubica,bmw_sauber,10,14,R,0.0,39,Spun off,,
2008,9,British Grand Prix 2008,silverstone,button,honda,17,15,R,0.0,38,Spun off,,
2008,9,British Grand Prix 2008,silverstone,piquet_jr,renault,7,16,R,0.0,35,Spun off,,
2008,9,British Grand Prix 2008,silverstone,fisichella,force_india,19,17,R,0.0,16,Spun off,,
2008,9,British Grand Prix 2008,silverstone,sutil,force_india,18,18,R,0.0,10,Spun off,,
2008,9,British Grand Prix 2008,silverstone,vettel,toro_rosso,8,19,R,0.0,0,Collision,,
2008,9,British Grand Prix 2008,silverstone,coulthard,red_bull,11,20,R,0.0,0,Collision,,
2008,10,German Grand Prix 2008,hockenheimring,hamilton,mclaren,1,1,1,10.0,67,Finished,5480874,1:31:20.874
2008,10,German Grand Prix 2008,hockenheimring,piquet_jr,renault,17,2,2,8.0,67,Finished,5486460,+5.586
2008,10,German Grand Prix 2008,hockenheimring,massa,ferrari,2,3,3,6.0,67,Finished,5490213,+9.339
2008,10,German Grand Prix 2008,hockenheimring,heidfeld,bmw_sauber,12,4,4,5.0,67,Finished,5490699,+9.825
2008,10,German Grand Prix 2008,hockenheimring,kovalainen,mclaren,3,5,5,4.0,67,Finished,5493285,+12.411
2008,10,German Grand Prix 2008,hockenheimring,raikkonen,ferrari,6,6,6,3.0,67,Finished,5495277,+14.403
2008,10,German Grand Prix 2008,hockenheimring,kubica,bmw_sauber,7,7,7,2.0,67,Finished,5503556,+22.682
2008,10,German Grand Prix 2008,hockenheimring,vettel,toro_rosso,9,8,8,1.0,67,Finished,5514173,+33.299
2008,10,German Grand Prix 2008,hockenheimring,trulli,toyota,4,9,9,0.0,67,Finished,5518032,+37.158
2008,10,German Grand Prix 2008,hockenheimring,rosberg,williams,13,10,10,0.0,67,Finished,5518499,+37.625
2008,10,German Grand Prix 2008,hockenheimring,alonso,renault,5,11,11,0.0,67,Finished,5519474,+38.600
2008,10,German Grand Prix 2008,hockenheimring,bourdais,toro_rosso,15,12,12,0.0,67,Finished,5519985,+39.111
2008,10,German Grand Prix 2008,hockenheimring,coulthard,red_bull,10,13,13,0.0,67,Finished,5535845,+54.971
2008,10,German Grand Prix 2008,hockenheimring,nakajima,williams,16,14,14,0.0,67,Finished,5540877,+1:00.003
2008,10,German Grand Prix 2008,hockenheimring,sutil,force_india,19,15,15,0.0,67,Finished,5550362,+1:09.488
2008,10,German Grand Prix 2008,hockenheimring,fisichella,force_india,20,16,16,0.0,67,Finished,5564967,+1:24.093
2008,10,German Grand Prix 2008,hockenheimring,button,honda,14,17,17,0.0,66,+1 Lap,,
2008,10,German Grand Prix 2008,hockenheimring,barrichello,honda,18,18,R,0.0,50,Collision,,
2008,10,German Grand Prix 2008,hockenheimring,webber,red_bull,8,19,R,0.0,40,Engine,,
2008,10,German Grand Prix 2008,hockenheimring,glock,toyota,11,20,R,0.0,35,Suspension,,
2008,11,Hungarian Grand Prix 2008,hungaroring,kovalainen,mclaren,2,1,1,10.0,70,Finished,5847067,1:37:27.067
2008,11,Hungarian Grand Prix 2008,hungaroring,glock,toyota,5,2,2,8.0,70,Finished,5858128,+11.061
2008,11,Hungarian Grand Prix 2008,hungaroring,raikkonen,ferrari,6,3,3,6.0,70,Finished,5863923,+16.856
2008,11,Hungarian Grand Prix 2008,hungaroring,alonso,renault,7,4,4,5.0,70,Finished,5868681,+21.614
2008,11,Hungarian Grand Prix 2008,hungaroring,hamilton,mclaren,1,5,5,4.0,70,Finished,5870115,+23.048
2008,11,Hungarian Grand Prix 2008,hungaroring,piquet_jr,renault,10,6,6,3.0,70,Finished,5879365,+32.298
2008,11,Hungarian Grand Prix 2008,hungaroring,trulli,toyota,9,7,7,2.0,70,Finished,5883516,+36.449
2008,11,Hungarian Grand Prix 2008,hungaroring,kubica,bmw_sauber,4,8,8,1.0,70,Finished,5895388,+48.321
2008,11,Hungarian Grand Prix 2008,hungaroring,webber,red_bull,8,9,9,0.0,70,Finished,5905901,+58.834
2008,11,Hungarian Grand Prix 2008,hungaroring,heidfeld,bmw_sauber,15,10,10,0.0,70,Finished,5914776,+1:07.709
2008,11,Hungarian Grand Prix 2008,hungaroring,coulthard,red_bull,13,11,11,0.0,70,Finished,5917474,+1:10.407
2008,11,Hungarian Grand Prix 2008,hungaroring,button,honda,12,12,12,0.0,69,+1 Lap,,
2008,11,Hungarian Grand Prix 2008,hungaroring,nakajima,williams,16,13,13,0.0,69,+1 Lap,,
2008,11,Hungarian Grand Prix 2008,hungaroring,rosberg,williams,14,14,14,0.0,69,+1 Lap,,
2008,11,Hungarian Grand Prix 2008,hungaroring,fisichella,force_india,18,15,15,0.0,69,+1 Lap,,
2008,11,Hungarian Grand Prix 2008,hungaroring,barrichello,honda,17,16,16,0.0,68,+2 Laps,,
2008,11,Hungarian Grand Prix 2008,hungaroring,massa,ferrari,3,17,17,0.0,67,Engine,,
2008,11,Hungarian Grand Prix 2008,hungaroring,bourdais,toro_rosso,19,18,18,0.0,67,+3 Laps,,
2008,11,Hungarian Grand Prix 2008,hungaroring,sutil,force_india,20,19,R,0.0,62,Brakes,,
2008,11,Hungarian Grand Prix 2008,hungaroring,vettel,toro_rosso,11,20,R,0.0,22,Overheating,,
2008,12,European Grand Prix 2008,valencia,massa,ferrari,1,1,1,10.0,57,Finished,5732339,1:35:32.339
2008,12,European Grand Prix 2008,valencia,hamilton,mclaren,2,2,2,8.0,57,Finished,5737950,+5.611
2008,12,European Grand Prix 2008,valencia,kubica,bmw_sauber,3,3,3,6.0,57,Finished,5769692,+37.353
2008,12,European Grand Prix 2008,valencia,kovalainen,mclaren,5,4,4,5.0,57,Finished,5772042,+39.703
2008,12,European Grand Prix 2008,valencia,trulli,toyota,7,5,5,4.0,57,Finished,5783023,+50.684
2008,12,European Grand Prix 2008,valencia,vettel,toro_rosso,6,6,6,3.0,57,Finished,5784964,+52.625
2008,12,European Grand Prix 2008,valencia,glock,toyota,13,7,7,2.0,57,Finished,5800329,+1:07.990
2008,12,European Grand Prix 2008,valencia,rosberg,williams,9,8,8,1.0,57,Finished,5803796,+1:11.457
2008,12,European Grand Prix 2008,valencia,heidfeld,bmw_sauber,8,9,9,0.0,57,Finished,5814516,+1:22.177
2008,12,European Grand Prix 2008,valencia,bourdais,toro_rosso,10,10,10,0.0,57,Finished,5822133,+1:29.794
