driverId,driverName,image,raceName,racePoints,cumulativePoints,raceDate,raceLatitude,raceLongitude
barrichello,Rubens Barrichello,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F2_b31457a1632f5c43b5a5.jpg&w=256&q=75,Bahrain GP,0.0,8.0,2005-04-03,26.0325,50.5106
barrichello,Rubens Barrichello,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F2_b31457a1632f5c43b5a5.jpg&w=256&q=75,San Marino GP,0.0,8.0,2005-04-24,44.3439,11.7167
barrichello,Rubens Barrichello,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F2_b31457a1632f5c43b5a5.jpg&w=256&q=75,Spanish GP,0.0,8.0,2005-05-08,41.57,2.26111
barrichello,Rubens Barrichello,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F2_b31457a1632f5c43b5a5.jpg&w=256&q=75,Monaco GP,1.0,9.0,2005-05-22,43.7347,7.42056
barrichello,Rubens Barrichello,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F2_b31457a1632f5c43b5a5.jpg&w=256&q=75,European GP,6.0,15.0,2005-05-29,50.3356,6.9475
barrichello,Rubens Barrichello,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F2_b31457a1632f5c43b5a5.jpg&w=256&q=75,Canadian GP,6.0,21.0,2005-06-12,45.5,-73.5228
barrichello,Rubens Barrichello,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F2_b31457a1632f5c43b5a5.jpg&w=256&q=75,United States GP,8.0,29.0,2005-06-19,39.795,-86.2347
barrichello,Rubens Barrichello,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F2_b31457a1632f5c43b5a5.jpg&w=256&q=75,French GP,0.0,29.0,2005-07-03,46.8642,3.16361
barrichello,Rubens Barrichello,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F2_b31457a1632f5c43b5a5.jpg&w=256&q=75,British GP,2.0,31.0,2005-07-10,52.0786,-1.01694
barrichello,Rubens Barrichello,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F2_b31457a1632f5c43b5a5.jpg&w=256&q=75,German GP,0.0,31.0,2005-07-24,49.3278,8.56583
barrichello,Rubens Barrichello,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F2_b31457a1632f5c43b5a5.jpg&w=256&q=75,Hungarian GP,0.0,31.0,2005-07-31,47.5789,19.2486
barrichello,Rubens Barrichello,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F2_b31457a1632f5c43b5a5.jpg&w=256&q=75,Turkish GP,0.0,31.0,2005-08-21,40.9517,29.405
barrichello,Rubens Barrichello,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F2_b31457a1632f5c43b5a5.jpg&w=256&q=75,Italian GP,0.0,31.0,2005-09-04,45.6156,9.28111
barrichello,Rubens Barrichello,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F2_b31457a1632f5c43b5a5.jpg&w=256&q=75,Belgian GP,4.0,35.0,2005-09-11,50.4372,5.97139
barrichello,Rubens Barrichello,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F2_b31457a1632f5c43b5a5.jpg&w=256&q=75,Brazilian GP,3.0,38.0,2005-09-25,-23.7036,-46.6997
barrichello,Rubens Barrichello,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F2_b31457a1632f5c43b5a5.jpg&w=256&q=75,Japanese GP,0.0,38.0,2005-10-09,34.8431,136.541
barrichello,Rubens Barrichello,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F2_b31457a1632f5c43b5a5.jpg&w=256&q=75,Chinese GP,0.0,38.0,2005-10-16,31.3389,121.22
button,Jenson Button,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F11_31267337b6394978bbac.jpg&w=256&q=75,Australian GP,0.0,0.0,2005-03-06,-37.8497,144.968
button,Jenson Button,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F11_31267337b6394978bbac.jpg&w=256&q=75,Malaysian GP,0.0,0.0,2005-03-20,2.76083,101.738
button,Jenson Button,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F11_31267337b6394978bbac.jpg&w=256&q=75,Bahrain GP,0.0,0.0,2005-04-03,26.0325,50.5106
button,Jenson Button,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F11_31267337b6394978bbac.jpg&w=256&q=75,San Marino GP,0.0,0.0,2005-04-24,44.3439,11.7167
button,Jenson Button,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F11_31267337b6394978bbac.jpg&w=256&q=75,European GP,0.0,0.0,2005-05-29,50.3356,6.9475
button,Jenson Button,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F11_31267337b6394978bbac.jpg&w=256&q=75,Canadian GP,0.0,0.0,2005-06-12,45.5,-73.5228
button,Jenson Button,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F11_31267337b6394978bbac.jpg&w=256&q=75,United States GP,0.0,0.0,2005-06-19,39.795,-86.2347
button,Jenson Button,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F11_31267337b6394978bbac.jpg&w=256&q=75,French GP,5.0,5.0,2005-07-03,46.8642,3.16361
button,Jenson Button,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F11_31267337b6394978bbac.jpg&w=256&q=75,British GP,4.0,9.0,2005-07-10,52.0786,-1.01694
button,Jenson Button,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F11_31267337b6394978bbac.jpg&w=256&q=75,German GP,6.0,15.0,2005-07-24,49.3278,8.56583
button,Jenson Button,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F11_31267337b6394978bbac.jpg&w=256&q=75,Hungarian GP,4.0,19.0,2005-07-31,47.5789,19.2486
button,Jenson Button,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F11_31267337b6394978bbac.jpg&w=256&q=75,Turkish GP,4.0,23.0,2005-08-21,40.9517,29.405
button,Jenson Button,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F11_31267337b6394978bbac.jpg&w=256&q=75,Italian GP,1.0,24.0,2005-09-04,45.6156,9.28111
button,Jenson Button,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F11_31267337b6394978bbac.jpg&w=256&q=75,Belgian GP,6.0,30.0,2005-09-11,50.4372,5.97139
button,Jenson Button,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F11_31267337b6394978bbac.jpg&w=256&q=75,Brazilian GP,2.0,32.0,2005-09-25,-23.7036,-46.6997
button,Jenson Button,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F11_31267337b6394978bbac.jpg&w=256&q=75,Japanese GP,4.0,36.0,2005-10-09,34.8431,136.541
button,Jenson Button,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F11_31267337b6394978bbac.jpg&w=256&q=75,Chinese GP,1.0,37.0,2005-10-16,31.3389,121.22
webber,Mark Webber,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F15_2bcc4b09c7f87a165bb5.jpg&w=256&q=75,Australian GP,4.0,4.0,2005-03-06,-37.8497,144.968
webber,Mark Webber,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F15_2bcc4b09c7f87a165bb5.jpg&w=256&q=75,Malaysian GP,0.0,4.0,2005-03-20,2.76083,101.738
webber,Mark Webber,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F15_2bcc4b09c7f87a165bb5.jpg&w=256&q=75,Bahrain GP,3.0,7.0,2005-04-03,26.0325,50.5106
webber,Mark Webber,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F15_2bcc4b09c7f87a165bb5.jpg&w=256&q=75,San Marino GP,2.0,9.0,2005-04-24,44.3439,11.7167
webber,Mark Webber,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F15_2bcc4b09c7f87a165bb5.jpg&w=256&q=75,Spanish GP,3.0,12.0,2005-05-08,41.57,2.26111
webber,Mark Webber,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F15_2bcc4b09c7f87a165bb5.jpg&w=256&q=75,Monaco GP,6.0,18.0,2005-05-22,43.7347,7.42056
webber,Mark Webber,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F15_2bcc4b09c7f87a165bb5.jpg&w=256&q=75,European GP,0.0,18.0,2005-05-29,50.3356,6.9475
webber,Mark Webber,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F15_2bcc4b09c7f87a165bb5.jpg&w=256&q=75,Canadian GP,4.0,22.0,2005-06-12,45.5,-73.5228
webber,Mark Webber,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F15_2bcc4b09c7f87a165bb5.jpg&w=256&q=75,United States GP,0.0,22.0,2005-06-19,39.795,-86.2347
webber,Mark Webber,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F15_2bcc4b09c7f87a165bb5.jpg&w=256&q=75,French GP,0.0,22.0,2005-07-03,46.8642,3.16361
webber,Mark Webber,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F15_2bcc4b09c7f87a165bb5.jpg&w=256&q=75,British GP,0.0,22.0,2005-07-10,52.0786,-1.01694
webber,Mark Webber,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F15_2bcc4b09c7f87a165bb5.jpg&w=256&q=75,German GP,0.0,22.0,2005-07-24,49.3278,8.56583
webber,Mark Webber,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F15_2bcc4b09c7f87a165bb5.jpg&w=256&q=75,Hungarian GP,2.0,24.0,2005-07-31,47.5789,19.2486
webber,Mark Webber,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F15_2bcc4b09c7f87a165bb5.jpg&w=256&q=75,Turkish GP,0.0,24.0,2005-08-21,40.9517,29.405
webber,Mark Webber,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F15_2bcc4b09c7f87a165bb5.jpg&w=256&q=75,Italian GP,0.0,24.0,2005-09-04,45.6156,9.28111
webber,Mark Webber,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F15_2bcc4b09c7f87a165bb5.jpg&w=256&q=75,Belgian GP,5.0,29.0,2005-09-11,50.4372,5.97139
webber,Mark Webber,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F15_2bcc4b09c7f87a165bb5.jpg&w=256&q=75,Brazilian GP,0.0,29.0,2005-09-25,-23.7036,-46.6997
webber,Mark Webber,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F15_2bcc4b09c7f87a165bb5.jpg&w=256&q=75,Japanese GP,5.0,34.0,2005-10-09,34.8431,136.541
webber,Mark Webber,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F15_2bcc4b09c7f87a165bb5.jpg&w=256&q=75,Chinese GP,2.0,36.0,2005-10-16,31.3389,121.22
heidfeld,Nick Heidfeld,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F19_6f0cfc23f911fb6c8381.jpg&w=256&q=75,Australian GP,0.0,0.0,2005-03-06,-37.8497,144.968
heidfeld,Nick Heidfeld,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F19_6f0cfc23f911fb6c8381.jpg&w=256&q=75,Malaysian GP,6.0,6.0,2005-03-20,2.76083,101.738
heidfeld,Nick Heidfeld,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F19_6f0cfc23f911fb6c8381.jpg&w=256&q=75,Bahrain GP,0.0,6.0,2005-04-03,26.0325,50.5106
heidfeld,Nick Heidfeld,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F19_6f0cfc23f911fb6c8381.jpg&w=256&q=75,San Marino GP,3.0,9.0,2005-04-24,44.3439,11.7167
heidfeld,Nick Heidfeld,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F19_6f0cfc23f911fb6c8381.jpg&w=256&q=75,Spanish GP,0.0,9.0,2005-05-08,41.57,2.26111
heidfeld,Nick Heidfeld,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F19_6f0cfc23f911fb6c8381.jpg&w=256&q=75,Monaco GP,8.0,17.0,2005-05-22,43.7347,7.42056
heidfeld,Nick Heidfeld,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F19_6f0cfc23f911fb6c8381.jpg&w=256&q=75,European GP,8.0,25.0,2005-05-29,50.3356,6.9475
heidfeld,Nick Heidfeld,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F19_6f0cfc23f911fb6c8381.jpg&w=256&q=75,Canadian GP,0.0,25.0,2005-06-12,45.5,-73.5228
heidfeld,Nick Heidfeld,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F19_6f0cfc23f911fb6c8381.jpg&w=256&q=75,United States GP,0.0,25.0,2005-06-19,39.795,-86.2347
heidfeld,Nick Heidfeld,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F19_6f0cfc23f911fb6c8381.jpg&w=256&q=75,French GP,0.0,25.0,2005-07-03,46.8642,3.16361
heidfeld,Nick Heidfeld,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F19_6f0cfc23f911fb6c8381.jpg&w=256&q=75,British GP,0.0,25.0,2005-07-10,52.0786,-1.01694
heidfeld,Nick Heidfeld,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F19_6f0cfc23f911fb6c8381.jpg&w=256&q=75,German GP,0.0,25.0,2005-07-24,49.3278,8.56583
heidfeld,Nick Heidfeld,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F19_6f0cfc23f911fb6c8381.jpg&w=256&q=75,Hungarian GP,3.0,28.0,2005-07-31,47.5789,19.2486
heidfeld,Nick Heidfeld,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F19_6f0cfc23f911fb6c8381.jpg&w=256&q=75,Turkish GP,0.0,28.0,2005-08-21,40.9517,29.405
coulthard,David Coulthard,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F7_c6b51d89a1abf05be86c.jpg&w=256&q=75,Australian GP,5.0,5.0,2005-03-06,-37.8497,144.968
coulthard,David Coulthard,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F7_c6b51d89a1abf05be86c.jpg&w=256&q=75,Malaysian GP,3.0,8.0,2005-03-20,2.76083,101.738
coulthard,David Coulthard,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F7_c6b51d89a1abf05be86c.jpg&w=256&q=75,Bahrain GP,1.0,9.0,2005-04-03,26.0325,50.5106
coulthard,David Coulthard,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F7_c6b51d89a1abf05be86c.jpg&w=256&q=75,San Marino GP,0.0,9.0,2005-04-24,44.3439,11.7167
coulthard,David Coulthard,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F7_c6b51d89a1abf05be86c.jpg&w=256&q=75,Spanish GP,1.0,10.0,2005-05-08,41.57,2.26111
coulthard,David Coulthard,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F7_c6b51d89a1abf05be86c.jpg&w=256&q=75,Monaco GP,0.0,10.0,2005-05-22,43.7347,7.42056
coulthard,David Coulthard,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F7_c6b51d89a1abf05be86c.jpg&w=256&q=75,European GP,5.0,15.0,2005-05-29,50.3356,6.9475
coulthard,David Coulthard,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F7_c6b51d89a1abf05be86c.jpg&w=256&q=75,Canadian GP,2.0,17.0,2005-06-12,45.5,-73.5228
coulthard,David Coulthard,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F7_c6b51d89a1abf05be86c.jpg&w=256&q=75,United States GP,0.0,17.0,2005-06-19,39.795,-86.2347
coulthard,David Coulthard,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F7_c6b51d89a1abf05be86c.jpg&w=256&q=75,French GP,0.0,17.0,2005-07-03,46.8642,3.16361
coulthard,David Coulthard,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F7_c6b51d89a1abf05be86c.jpg&w=256&q=75,British GP,0.0,17.0,2005-07-10,52.0786,-1.01694
coulthard,David Coulthard,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F7_c6b51d89a1abf05be86c.jpg&w=256&q=75,German GP,2.0,19.0,2005-07-24,49.3278,8.56583
coulthard,David Coulthard,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F7_c6b51d89a1abf05be86c.jpg&w=256&q=75,Hungarian GP,0.0,19.0,2005-07-31,47.5789,19.2486
coulthard,David Coulthard,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F7_c6b51d89a1abf05be86c.jpg&w=256&q=75,Turkish GP,2.0,21.0,2005-08-21,40.9517,29.405
coulthard,David Coulthard,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F7_c6b51d89a1abf05be86c.jpg&w=256&q=75,Italian GP,0.0,21.0,2005-09-04,45.6156,9.28111
coulthard,David Coulthard,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F7_c6b51d89a1abf05be86c.jpg&w=256&q=75,Belgian GP,0.0,21.0,2005-09-11,50.4372,5.97139
coulthard,David Coulthard,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F7_c6b51d89a1abf05be86c.jpg&w=256&q=75,Brazilian GP,0.0,21.0,2005-09-25,-23.7036,-46.6997
coulthard,David Coulthard,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F7_c6b51d89a1abf05be86c.jpg&w=256&q=75,Japanese GP,3.0,24.0,2005-10-09,34.8431,136.541
coulthard,David Coulthard,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F7_c6b51d89a1abf05be86c.jpg&w=256&q=75,Chinese GP,0.0,24.0,2005-10-16,31.3389,121.22
massa,Felipe Massa,https://www.driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F14_1e9df86fd1fd733f218c.jpg&w=256&q=75,Australian GP,0.0,0.0,2005-03-06,-37.8497,144.968
massa,Felipe Massa,https://www.driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F14_1e9df86fd1fd733f218c.jpg&w=256&q=75,Malaysian GP,0.0,0.0,2005-03-20,2.76083,101.738
massa,Felipe Massa,https://www.driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F14_1e9df86fd1fd733f218c.jpg&w=256&q=75,Bahrain GP,2.0,2.0,2005-04-03,26.0325,50.5106
massa,Felipe Massa,https://www.driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F14_1e9df86fd1fd733f218c.jpg&w=256&q=75,San Marino GP,0.0,2.0,2005-04-24,44.3439,11.7167
massa,Felipe Massa,https://www.driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F14_1e9df86fd1fd733f218c.jpg&w=256&q=75,Spanish GP,0.0,2.0,2005-05-08,41.57,2.26111
massa,Felipe Massa,https://www.driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F14_1e9df86fd1fd733f218c.jpg&w=256&q=75,Monaco GP,0.0,2.0,2005-05-22,43.7347,7.42056
massa,Felipe Massa,https://www.driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F14_1e9df86fd1fd733f218c.jpg&w=256&q=75,European GP,0.0,2.0,2005-05-29,50.3356,6.9475
massa,Felipe Massa,https://www.driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F14_1e9df86fd1fd733f218c.jpg&w=256&q=75,Canadian GP,5.0,7.0,2005-06-12,45.5,-73.5228
massa,Felipe Massa,https://www.driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F14_1e9df86fd1fd733f218c.jpg&w=256&q=75,United States GP,0.0,7.0,2005-06-19,39.795,-86.2347
massa,Felipe Massa,https://www.driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F14_1e9df86fd1fd733f218c.jpg&w=256&q=75,French GP,0.0,7.0,2005-07-03,46.8642,3.16361
massa,Felipe Massa,https://www.driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F14_1e9df86fd1fd733f218c.jpg&w=256&q=75,British GP,0.0,7.0,2005-07-10,52.0786,-1.01694
massa,Felipe Massa,https://www.driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F14_1e9df86fd1fd733f218c.jpg&w=256&q=75,German GP,1.0,8.0,2005-07-24,49.3278,8.56583
massa,Felipe Massa,https://www.driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F14_1e9df86fd1fd733f218c.jpg&w=256&q=75,Hungarian GP,0.0,8.0,2005-07-31,47.5789,19.2486
massa,Felipe Massa,https://www.driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F14_1e9df86fd1fd733f218c.jpg&w=256&q=75,Turkish GP,0.0,8.0,2005-08-21,40.9517,29.405
massa,Felipe Massa,https://www.driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F14_1e9df86fd1fd733f218c.jpg&w=256&q=75,Italian GP,0.0,8.0,2005-09-04,45.6156,9.28111
massa,Felipe Massa,https://www.driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F14_1e9df86fd1fd733f218c.jpg&w=256&q=75,Belgian GP,0.0,8.0,2005-09-11,50.4372,5.97139
massa,Felipe Massa,https://www.driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F14_1e9df86fd1fd733f218c.jpg&w=256&q=75,Brazilian GP,0.0,8.0,2005-09-25,-23.7036,-46.6997
massa,Felipe Massa,https://www.driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F14_1e9df86fd1fd733f218c.jpg&w=256&q=75,Japanese GP,0.0,8.0,2005-10-09,34.8431,136.541
massa,Felipe Massa,https://www.driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F14_1e9df86fd1fd733f218c.jpg&w=256&q=75,Chinese GP,3.0,11.0,2005-10-16,31.3389,121.22
klien,Christian Klien,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F16_fe011f60ee99b5fa6283.jpg&w=256&q=75,Australian GP,2.0,2.0,2005-03-06,-37.8497,144.968
klien,Christian Klien,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F16_fe011f60ee99b5fa6283.jpg&w=256&q=75,Malaysian GP,1.0,3.0,2005-03-20,2.76083,101.738
klien,Christian Klien,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F16_fe011f60ee99b5fa6283.jpg&w=256&q=75,Bahrain GP,0.0,3.0,2005-04-03,26.0325,50.5106
klien,Christian Klien,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F16_fe011f60ee99b5fa6283.jpg&w=256&q=75,Canadian GP,1.0,4.0,2005-06-12,45.5,-73.5228
klien,Christian Klien,https://driverdb.com/_next/image?url=https%3A%2F%2Fassets.driverdb.com%2Fdrivers%2Fprofile%2F16_fe011f60ee99b5fa6283.jpg&w=256&q=75,United States GP,0.0,4.0,2005-06-19,39.795,-86.2347
